"","names","descriptions","total_funding","wordcount","average_score","score_sd","num_responses","funding_dummy","clean_text","dup1","dup2","match","Infrastructure","Telecommunications","Logistics","Small.and.Medium.Businesses","Hospitality","E.Commerce","Delivery","Mobile","Property.Management","NFC","Film.Distribution","Internet","RFID","Fashion","Mobile.Advertising","Social.Media","Agriculture","Internet.of.Things","Mobile.Devices","Information.Technology","Information.Services","Customer.Service","Tourism","Travel","Corporate.Training","Training","Financial.Services","Payments","Beauty","Location.Based.Services","News","Search","Shopping","Price.Comparison","Furniture","Education","Professional.Services","Real.Estate","Publishing","Outsourcing","Consulting","Social.Recruiting","Curated.Web","Non.Profit","Communities","Venture.Capital","Hardware","Software","Manufacturing","Credit","Banking","Marketing","Business.Intelligence","Social.Entrepreneurship","Oil.and.Gas","Legal","Satellite.Communication","Communications.Infrastructure","E.Commerce.Platforms","Health.Care","Shipping","SaaS","Supply.Chain.Management","Shipping.Broker","Business.Development","Technical.Support","Finance","Wholesale","PaaS","FinTech","Energy","Retail","Innovation.Management","Apps","Consumer","Employment","Waste.Management","Advertising","B2B","Solar","Content","Music","Billing","mHealth","Marketing.Automation","Nutrition","Child.Care","Clean.Energy","Market.Research","Video","Web.Development","Web.Design","Recycling","Water","Classifieds","CRM","Food.and.Beverage","Restaurants","Content.Discovery","Food.Delivery","Marketplace","Farmers.Market","Analytics","Broadcasting","Social.Media.Marketing","Digital.Media","Local","Automotive","Electronics","Advice","Transportation","Impact.Investing","Photo.Sharing","Handmade","Art","Content.Delivery","Project.Management","Children","Gaming","Enterprise.Software","Recruiting","Big.Data","Blogging.Platforms","Sports","Web.Hosting","Mobile.Apps","Medical","Wellness","Digital.Entertainment","Teenagers","Advertising.Platforms","Messaging","Emerging.Markets","Audio","Media.and.Entertainment","Video.Streaming","Mobile.Payments","Gift.Card","Cloud.Computing","Loyalty.Programs","Events","Brand.Marketing","Public.Relations","Web.Analytics","Digital.Marketing","Parenting","Identity.Management","Crowdfunding","SEO","Private.Social.Networking","Career.Planning","Consumer.Electronics","Skill.Assessment","EdTech","Gamification","X3D.Technology","Security","Wireless","Human.Resources","Colleges","College.Campuses","Universities","SMS","Text.Analytics","Guides","VoIP","Video.Chat","Video.Conferencing","Printing","Shoes","Crowdsourcing","File.Sharing","Local.Advertising","IT.and.Cybersecurity","Commercial.Real.Estate","Insurance","Construction","Collaboration","STEM.Education","Cryptocurrency","Developer.APIs","Food.Processing","Building.Material","Fitness","Charity","Bitcoin","Android","Farming","Ticketing","Coworking","Computer","Underserved.Children","Subscription.Service","Film","Video.on.Demand","IaaS","Cyber.Security","Incubators","Service.Industry","Task.Management","Document.Management","Primary.Education","Social.Bookmarking","Mechanical.Design","Industrial.Engineering","Energy.Storage","Journalism","Social.CRM","ICT","Accounting","Leisure","Taxi.Service","Cloud.Data.Services","Industrial","Graphic.Design","Developer.Tools","Organic","Car.Sharing","Coffee","country","funding_rounds","funding_type","investors"
"77","Bazar NG","Bazar NG is Nigeria’s Online Virtual Marketplace. Imagine walking into a market, naturally you would find retail outlets of various items. Now with that picture in mind and considering that the world has become a global village it is only ideal that They have a platform that effectively help businesses to connect with the right customers by showcasing their business online.    With Bazar NG there’s hope for a cake designer, a boutique owner, a fashion designer, a phone dealer, a car dealer and all the likes to take their business beyond the walls of their shops into the fast growing internet world.",0,102,0.488372093023256,0.505780538858873,21,0,"bazar ng online virtual marketplace imagine walking market naturally find retail outlets various items now picture mind considering world become global village ideal platform effectively help businesses connect customers showcasing business online bazar ng hope cake designer boutique owner fashion designer phone dealer car dealer likes take business beyond walls shops fast growing internet world",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"78","Beam","Beam Remit, which helps Ghanaians and Nigerians make online payments and access instant and low-cost remittances with the help of the Bitcoin technology. The cheapest, fastest way to send money to Ghana and Nigeria.",0,34,0.35,0.483045891539648,14,0,"beam remit helps ghanaians nigerians make online payments access instant low cost remittances help bitcoin technology cheapest fastest way send money",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ghana",0,"",""
"79","Bee Natural","Bee Natural Uganda Limited is a honey business located in Arua in North-West Uganda. BNU collects honey from farmer groups and associations across the West Nile region before processing, packaging and selling it across the East African market. With excellent processing machinery and location in the Ugandan bee corridor, the company produces honey at a quality comparable with international standards.",0,60,0.333333333333333,0.479463301485384,10,0,"bee natural limited honey business located arua north west bnu collects honey farmer groups associations across west nile region processing packaging selling across east market excellent processing machinery location bee corridor company produces honey quality comparable international standards",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uganda",0,"",""
"80","BeepTool Inc","Beeptool is a mobile VoIP & RCS where people can connect with friends & family for unlimited calls & text to any mobile phone or landline",0,23,0.478260869565217,0.505046991643467,22,0,"beeptool mobile voip rcs people connect friends family unlimited calls text mobile phone landline",FALSE,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"81","Benchmarking Education Services","Benchmarking Education Services is a privately held company, dedicated to the global dissemination of information through an unparalleled commitment to quality, reliability, and innovation Benchmarking Education Services is a Nigerian company with local insights but global perspective.  This is an educational consulting firm offering great solutions, information and processes that are verifiably accurate to ensure their clients’ organizational buy-in and widespread adoption. The insights they offer are flexible enough to adapt to changes in the business, thereby making it a truly sustainable solution.While their clients are local, their solutions are global, combining the creative skills of a research firm, the marketing savvy of an advertising agency, the business sense and marketing expertise of a communications firm, and the technical capabilities of an engineering firm, focusing on client satisfaction as a top priority.",0,132,0.533333333333333,0.507416263404925,16,0,"benchmarking education services privately held company dedicated global dissemination information unparalleled commitment quality reliability innovation benchmarking education services company local insights global perspective educational consulting firm offering great solutions information processes verifiably accurate ensure clients organizational buy widespread adoption insights offer flexible enough adapt changes business thereby making truly sustainable solution clients local solutions global combining creative skills research firm marketing savvy advertising agency business sense marketing expertise communications firm technical capabilities engineering firm focusing client satisfaction top priority",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"82","BeSaz Boutique","Get styled head to toe with fashionable dresses and accessories from BeSaz Boutique in Ghana. We are a leading provider of an exclusively designed cocktail, wedding, bridal and other fashionable dresses for women. Select your item from our range of items and shop your favored dresses online. Enjoy style, elegance, affordability and high quality with us!",0,56,0.179487179487179,0.388776411984472,7,0,"get styled head toe fashionable dresses accessories besaz boutique leading provider exclusively designed cocktail wedding bridal fashionable dresses women select item range items shop favored dresses online enjoy style elegance affordability high quality us",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ghana",0,"",""
"83","Bestprices","A price comparison website in Nigeria.",0,6,0.129032258064516,0.340777100548239,4,0,"price comparison website",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"84","Beyonic","Beyonic aggregates multiple mobile networks into one point of access. This eliminates the need for organizations to build costly custom connections to multiple networks and allows for immediate adoption for payouts to employees or beneficiaries. Beyonic is a platform, extendable with APIs that allow organizations, businesses and software developers to build solutions that need access to mobile money.",0,58,0.212121212121212,0.41514875026728,7,0,"beyonic aggregates multiple mobile networks one point access eliminates need organizations build costly custom connections multiple networks allows immediate adoption payouts employees beneficiaries beyonic platform extendable apis allow organizations businesses software developers build solutions need access mobile money",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Bidii Africa","They are a high impact fund currently looking for investor partners to boost their fund and in turn invest in numerous high impact startups",0,24,0.162790697674419,0.373543683818814,7,0,"high impact fund currently looking investor partners boost fund turn invest numerous high impact startups",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenya",0,"",""
"86","Bigcode Microsystems","Bigcode Microsystems Ltd is a software development company & full service digital agency. We are a team of creative professionals from various digital technology disciplines, with the right skills, innovations and ideas for business solutions. We share a passion for creating progressive ideas and translating them into engaging, intelligent and innovative experiences to bring brands to the real world.",0,58,0.161290322580645,0.373878250552983,5,0,"bigcode microsystems ltd software development company full service digital agency team creative professionals various digital technology disciplines skills innovations ideas business solutions share passion creating progressive ideas translating engaging intelligent innovative experiences bring brands real world",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"87","BiGx Media","BiGxGh is the world’s leading Ghanaian music community.    From humble beginnings in Kumasi, BiGxGh has grown into the world’s biggest and most influential Ghanaian music communities and content platform online.    Their goal is to unite the industry behind a respectable, trusted and influential media platform that improves the quality of conversation around all things Ghana music. By sharing their passion for the music, the artists, the events and the fans they hope they can play their part in making Ghana music one of the biggest music on the continent by providing an independent, credible voice.    So come with us on a journey, as BiGxGh takes you ‘inside Ghana music’.",25000,109,0.53125,0.507007348677416,17,1,"bigxgh world leading music community humble beginnings kumasi bigxgh grown world biggest influential music communities content platform online goal unite industry behind respectable trusted influential media platform improves quality conversation around things music sharing passion music artists events fans hope play part making music one biggest music continent providing independent credible voice come us journey bigxgh takes inside music",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ghana",1,"seed","savannah-fund"
"88","Binti Africa Foundation","Binti Africa Foundation (BAF) is a Non-Governmental Organization (NGO) informally established in September 2005, and officially registered by the Government of Kenya in September 2006. BAF seeks to work with like-minded individuals in the pursuit for equality and championing for increased participation of the girl child and women in development issues locally, regionally, and internationally.    We work in rural areas which are characterized by poor infrastructure, lack of information, difficulty in access to resources, and high levels and incidences of poverty. While everyone`s growth is curtailed in such environments, it is usually women and children who bear the full brunt of the realities.    Pursues equality for increased participation of women and girls in development issues. <BR/> A society in which all persons, particularly girls, women, and the disadvantaged, can exercise their right of access to resources necessary to live a dignified and fulfilling life.",0,142,0.763157894736842,0.430851484182746,29,0,"binti foundation baf non governmental organization ngo informally established september officially registered government september baf seeks work like minded individuals pursuit equality championing increased participation girl child women development issues locally regionally internationally work rural areas characterized poor infrastructure lack information difficulty access resources high levels incidences poverty everyone growth curtailed environments usually women children bear full brunt realities pursues equality increased participation women girls development issues br society persons particularly girls women disadvantaged exercise access resources necessary live dignified fulfilling life",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenya",0,"",""
"89","Bishop Solomon","Alireta Nigeria Limited is a one-stop ICT provider.    Alireta's services inlcude:    - Web development and hosting  - Mobility and mobile computing  - Mobile web development  - PC security solutions  - Graphics and Design",0,28,0.15,0.361620285339789,6,0,"alireta limited one stop ict provider alireta services inlcude web development hosting mobility mobile computing mobile web development pc security solutions graphics design",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nigeria",0,"",""
"90","BitPesa","BitPesa is a payment platform that offers individuals and businesses an easy way to make payments to and from sub-Saharan Africa.    BitPesa accepts digital currency and provides its users with fiat currencies in return. We currently accept Bitcoin and delivered fiat currency directly to mobile phones in Kenya, Nigeria, Uganda, and Tanzania. We also sell Bitcoin in Kenya, Nigeria, and Uganda.    BitPesa was launched on November 1, 2013 in Nairobi, Kenya, and also has offices in London and Lagos.",1100000,77,0.4,0.49827287912244,12,1,"bitpesa payment platform offers individuals businesses easy way make payments sub saharan bitpesa accepts digital currency provides users fiat currencies return currently accept bitcoin delivered fiat currency directly mobile phones tanzania sell bitcoin bitpesa launched november nairobi offices london lagos",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenya",3,"venture|venture|seed","pantera-capital|crypto-currency-partners|stephens-investment-management|future-perfect-ventures|digital-currency-group|bitfury-capital|digital-currency-group"
"91","bitsoko","Bitsoko is an Android mobile wallet that implements Blockchain technology.",0,10,0.219512195121951,0.419058177461747,9,0,"bitsoko android mobile wallet implements blockchain technology",FALSE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenya",0,"",""
"92","Biyinzika Poultry International Limited","Biyinzika Poultry International Limited's (Biyinzika) primary business is the sale of day-old chicken in Uganda supported upstream by hatcheries and downstream by the processing and sale of poultry feeds. The business has been in operation since 1991 during which time it has established itself as a market leader in the day-old-chicks sector with over half of the market share. Pearl Capital Partners through the African Agricultural Capital Ltd (AAC) made an initial loan to BEL of US$ 800,000 in 2006 and a further loan of US$ 400,000 in 2009, facilities which Biyinzika fully paid up in 2011. PCP therefore played a key role in getting the business to its current strength and size.",0,107,0.2,0.405095746833467,8,0,"biyinzika poultry international limited biyinzika primary business sale day old chicken supported upstream hatcheries downstream processing sale poultry feeds business operation since time established market leader day old chicks sector half market share pearl capital partners agricultural capital ltd aac made initial loan bel us loan us facilities biyinzika fully paid pcp therefore played key role getting business current strength size",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uganda",0,"",""
"93","BlackPlanettour.com","Blackplanettour is africans leading tourism magazine blog , showing the worth of africa .",0,12,0.324324324324324,0.47457899787625,12,0,"blackplanettour africans leading tourism magazine blog showing worth",FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ghana",0,"",""
